date	open	high	close	low	volume	amount
2006-02-16 00:00:00	1255.159	1255.159	1216.081	1214.457	789644877	4187740584
2006-02-17 00:00:00	1213.106	1224.271	1211.924	1207.502	630895445	3403066334
2006-02-20 00:00:00	1210.181	1224.846	1210.254	1208.247	613229164	3277488585
2006-02-21 00:00:00	1207.952	1236.53	1236.178	1194.917	616411545	3287936746
2006-02-22 00:00:00	1236.514	1249.958	1237.67	1231.533	666816338	3520608481
2006-02-23 00:00:00	1237.369	1238.795	1230.847	1213.743	536309619	2776736096
2006-02-24 00:00:00	1231.459	1248.014	1247.563	1231.459	617262821	3184506231
2006-02-27 00:00:00	1249.858	1251.321	1231.981	1226.359	591799710	3034830867
2006-02-28 00:00:00	1229.256	1236.503	1235.321	1206.468	549646549	2719319732
2006-03-01 00:00:00	1236.58	1248.434	1246.321	1232.617	584942634	3107058993
2006-03-02 00:00:00	1246.676	1246.676	1219.55	1213.191	805355768	3897796061
2006-03-03 00:00:00	1217.637	1225.914	1224.494	1204.755	606167538	3060262778
2006-03-06 00:00:00	1224.927	1228.28	1219.353	1215.255	505300892	2562030328
2006-03-07 00:00:00	1217.598	1217.878	1181.233	1177.867	609222860	2907435689
2006-03-08 00:00:00	1177.414	1180.896	1170.763	1154.129	568272125	2693820562
2006-03-09 00:00:00	1170.273	1174.984	1167.385	1162.178	408207067	1869354297
2006-03-10 00:00:00	1168.2	1176.819	1172.852	1166.503	419264446	1939148662
2006-03-13 00:00:00	1172.853	1195.68	1194.374	1172.853	488120682	2271130347
2006-03-14 00:00:00	1195.428	1195.578	1193.809	1182.994	414021328	1989582153
2006-03-15 00:00:00	1193.316	1212.875	1212.875	1190.522	547804938	2757943336
2006-03-16 00:00:00	1212.914	1215.243	1214.188	1205.226	545775398	2796316658
2006-03-17 00:00:00	1214.243	1219.552	1210.805	1205.706	503684146	2551568802
2006-03-20 00:00:00	1211.946	1233.216	1233.142	1204.435	600555921	3109011969
2006-03-21 00:00:00	1233.684	1252.88	1241.803	1231.15	871399993	4297579479
2006-03-22 00:00:00	1241.33	1261.962	1261.586	1237.369	921584430	4600614294
2006-03-23 00:00:00	1260.605	1272.228	1268.645	1258.955	1134851660	5415780048
2006-03-24 00:00:00	1269.808	1277.76	1263.393	1260.612	1058267698	5236928708
2006-03-27 00:00:00	1263.13	1285.345	1285.292	1255.04	968081058	4602892612
2006-03-28 00:00:00	1287.498	1299.648	1299.338	1285.505	1131342883	5480806991
2006-03-29 00:00:00	1299.75	1329.169	1307.074	1295.181	1460269333	7254230049
2006-03-30 00:00:00	1305.136	1307.655	1290.684	1289.606	1180287175	6075466731
2006-03-31 00:00:00	1288.412	1306.044	1305.7	1282.572	1063560441	5521947740
2006-04-03 00:00:00	1306.508	1346.007	1345.928	1306.508	1480973600	7974107247
2006-04-04 00:00:00	1349.123	1357.04	1356.718	1334.729	1643098324	8546611339
2006-04-05 00:00:00	1357.154	1375.188	1374.876	1353.247	1631643746	8365532301
2006-04-06 00:00:00	1375.977	1396.472	1387.011	1366.289	1768666472	9516990014
2006-04-07 00:00:00	1386.168	1390.118	1386.565	1364.624	1652993729	8868870642
2006-04-10 00:00:00	1386.53	1403.821	1403.478	1374.209	1599629072	8567248201
2006-04-11 00:00:00	1406.647	1413.966	1409.404	1387.184	1724423783	9241097427
2006-04-12 00:00:00	1409.738	1409.92	1395.57	1392.909	1683386530	8675582499
2006-04-13 00:00:00	1393.321	1403.461	1352.341	1351.648	1876086684	9481109673
2006-04-14 00:00:00	1347.63	1392.382	1392.382	1346.875	1488848260	7506828329
2006-04-17 00:00:00	1388.488	1401.263	1387.609	1379.128	1673624955	9276085529
2006-04-18 00:00:00	1389.292	1396.838	1393.545	1372.248	1526559190	8593754136
2006-04-19 00:00:00	1393.31	1404.675	1399.417	1377.959	1661562356	9179292350
2006-04-20 00:00:00	1399.132	1403.328	1389.583	1376.599	1732092198	9846616962
2006-04-21 00:00:00	1384.97	1409.615	1401.733	1368.43	2062345691	11123104554
2006-04-24 00:00:00	1406.287	1409.381	1380.359	1369.983	2291752638	12503460711
2006-04-25 00:00:00	1374.402	1405.017	1393.33	1347.663	2168255902	12166787132
2006-04-26 00:00:00	1396.55	1417.18	1404.978	1392.3	2200978814	12923652486
2006-04-27 00:00:00	1406.261	1415.44	1408.813	1388.738	1725684026	9387951335
2006-04-28 00:00:00	1382.182	1427.745	1419.253	1361.586	2088589123	11935758519
2006-05-08 00:00:00	1428.758	1493.525	1493.459	1428.758	2247761591	12636167865
2006-05-09 00:00:00	1507.743	1546.974	1542.383	1500.732	2973255176	16649354090
2006-05-10 00:00:00	1551.894	1578.201	1566.389	1529.24	3327235348	18536789164
2006-05-11 00:00:00	1567.273	1602.777	1543.416	1542.409	3647939622	20394862151
2006-05-12 00:00:00	1538.264	1592.332	1592.083	1535.392	2957314340	16613991885
2006-05-15 00:00:00	1620.889	1681.396	1680.967	1603.642	3930911839	22544562610
2006-05-16 00:00:00	1689.62	1715.734	1622.036	1613.714	4163092595	25356129453
2006-05-17 00:00:00	1619.636	1656.907	1629.288	1589.01	3163707854	18437043042
2006-05-18 00:00:00	1612.465	1649.557	1637.474	1582.286	2746591185	15996689158
2006-05-19 00:00:00	1637.804	1690.826	1685.126	1629.742	3005668977	17789942196
2006-05-22 00:00:00	1681.003	1716.628	1699.396	1673.472	3171955145	18274040613
2006-05-23 00:00:00	1687.223	1687.223	1607.532	1605.882	2871730521	16459976361
2006-05-24 00:00:00	1613.348	1650.675	1584.923	1538.284	2664926951	15574119666
2006-05-25 00:00:00	1577.167	1598.112	1586.682	1555.024	1808178065	10740102448
2006-05-26 00:00:00	1591.421	1620.95	1620.62	1587.662	1819338340	11264652855
2006-05-29 00:00:00	1631.091	1666.755	1665.322	1617.195	2265872134	13914791608
2006-05-30 00:00:00	1672.615	1693.65	1689.827	1657.708	2621309476	16436252825
2006-05-31 00:00:00	1689.313	1704.308	1667.263	1653.571	2724718343	16816865642
2006-06-01 00:00:00	1666.052	1718.303	1718.135	1663.851	2967336060	17313748559
2006-06-02 00:00:00	1722.217	1728.506	1701.182	1690.287	3606592560	21168436859
2006-06-05 00:00:00	1701.947	1726.9	1726.776	1672.606	2872865907	16592188037
2006-06-06 00:00:00	1722.263	1732.064	1713.527	1707.019	2403761314	14160814559
2006-06-07 00:00:00	1710.27	1710.285	1599.458	1598.458	2553661985	14852968758
2006-06-08 00:00:00	1582.314	1613.728	1604.522	1550.803	2351030393	13275155626
