date	open	high	close	low	volume	amount
1992-10-05 00:00:00	2751.21	2764.58	2725.59	2715.99	2098700	59024000
1992-10-06 00:00:00	2723.15	2723.59	2688.55	2669.4	2047300	59690000
1992-10-07 00:00:00	2681.9	2712.88	2709.98	2667.24	1799700	52545000
1992-10-08 00:00:00	2715.18	2732.57	2699.88	2688.26	1613200	47300000
1992-10-09 00:00:00	2695.67	2726.12	2722.42	2680.92	2404300	72387000
1992-10-12 00:00:00	2737.75	2786.54	2724.46	2718.53	4775200	133810000
1992-10-13 00:00:00	2727.68	2738.2	2698.23	2686.75	2327400	60625000
1992-10-14 00:00:00	2692.1	2699.94	2645.85	2639.41	2846400	75608000
1992-10-15 00:00:00	2640.14	2700.22	2690.59	2613.8	2691500	70240000
1992-10-16 00:00:00	2686.8	2698.95	2670.61	2652.49	2315300	64395000
1992-10-19 00:00:00	2660.89	2666.48	2576.74	2563.56	3416800	97469000
1992-10-20 00:00:00	2604.12	2674.68	2600.73	2580.69	4867700	132012000
1992-10-21 00:00:00	2596.63	2603.03	2514.98	2494.45	3345800	96480000
1992-10-22 00:00:00	2504.95	2511.91	2478.25	2425.56	6137500	161897000
1992-10-23 00:00:00	2471.25	2485.54	2411.54	2401.96	6134000	159212000
1992-10-26 00:00:00	2393.95	2393.95	2208.89	2090.47	8460900	190296000
1992-10-27 00:00:00	2215.39	2253.48	2134.84	2114.69	10956600	249368000
1992-10-28 00:00:00	2135.4	2205.12	2191.77	2098.97	8330300	184865000
1992-10-29 00:00:00	2186.67	2301.37	2294.75	2159.03	8926300	205896000
1992-10-30 00:00:00	2309.57	2364.3	2339.69	2303.29	12153900	279129000
1992-11-02 00:00:00	2346	2349.87	2185.91	2172.63	8309900	182493000
1992-11-03 00:00:00	2176.61	2245.01	2244.04	2114.83	6202600	134334000
1992-11-04 00:00:00	2239.06	2244.29	2192.03	2171.88	3683500	77861000
1992-11-05 00:00:00	2185.75	2210.18	2177.6	2166.1	2874300	63542000
1992-11-06 00:00:00	2172.73	2183.59	2158.81	2148.95	4290200	92273000
1992-11-09 00:00:00	2148.39	2169.02	2139.47	2118.62	2593100	54219000
1992-11-10 00:00:00	2127.24	2173.85	2120.35	2107.71	2976100	62388000
1992-11-11 00:00:00	2111.28	2117.32	2059.92	2026	4474000	90981000
1992-11-12 00:00:00	2071	2106.54	1989.69	1956.01	5751900	115336000
1992-11-13 00:00:00	1982.01	1982.21	1889.52	1849.93	8038500	151888000
1992-11-16 00:00:00	1885.49	1885.49	1687.99	1679.58	8870100	158668000
1992-11-17 00:00:00	1677.53	1708.72	1652.88	1562.31	13339100	218312000
1992-11-18 00:00:00	1663.66	1837.59	1760.37	1645.49	15625200	265694000
1992-11-19 00:00:00	1762.58	1805.24	1773.21	1713.71	12760600	222613000
1992-11-20 00:00:00	1775.78	1802.4	1709.53	1703.63	10472200	181335000
1992-11-23 00:00:00	1702.1	1702.1	1630.14	1589.75	10492000	165850000
1992-11-24 00:00:00	1623.33	1686.89	1683.88	1603.86	6716900	102714000
1992-11-25 00:00:00	1689.13	1754.79	1753.15	1664.91	9515400	153621000
1992-11-26 00:00:00	1763.11	1999.47	1965.06	1762.29	19285700	338410000
1992-11-27 00:00:00	1974.76	1995.56	1965.27	1869.95	22118000	424243000
1992-11-30 00:00:00	1977.72	2251.19	2215.02	1977.4	21736300	427376000
1992-12-01 00:00:00	2215.29	2302.39	2286.84	2113.85	23758300	504263000
1992-12-02 00:00:00	2299.56	2345.87	2228.05	2183.79	22600900	493633000
1992-12-03 00:00:00	2230.53	2253.48	2164.43	2149.61	6308200	344408000
1992-12-04 00:00:00	2161.58	2290.69	2273.57	2140.63	7655500	407561000
1992-12-07 00:00:00	2288.27	2450.41	2422.81	2287.95	8693000	488656000
1992-12-08 00:00:00	2435.44	2454.72	2395.21	2379.26	7212500	417453000
1992-12-09 00:00:00	2395.78	2408.98	2300.47	2254.56	7020500	400254000
1992-12-10 00:00:00	2299.92	2305.2	2230.08	2196.86	6796800	353189000
1992-12-11 00:00:00	2239.37	2410.98	2295.61	2234.54	6483400	365745000
1992-12-14 00:00:00	2302.82	2329.54	2279.62	2258.13	3884000	219863000
1992-12-15 00:00:00	2265.84	2279.24	2233.88	2210.16	2820400	150305000
1992-12-16 00:00:00	2224.58	2299.05	2294.36	2199.43	2627500	150271000
1992-12-17 00:00:00	2305.32	2317.33	2269.52	2259.72	2196400	115319000
1992-12-18 00:00:00	2268.7	2321.41	2319.58	2257.1	2849500	150971000
1992-12-21 00:00:00	2329.15	2368.7	2353.44	2283.96	5201000	276546000
1992-12-22 00:00:00	2357.56	2375.04	2319.04	2308.28	3882700	223764000
1992-12-23 00:00:00	2312.72	2330.72	2294.03	2282.21	2651500	145790000
1992-12-24 00:00:00	2288.69	2345.77	2338.02	2284.03	2115700	118127000
1992-12-25 00:00:00	2343.93	2356.75	2343.46	2321.17	2587400	144434000
1992-12-28 00:00:00	2350.91	2360.04	2344.23	2324.85	1984600	105894000
1992-12-29 00:00:00	2345.3	2403.47	2392.11	2336.97	3347900	179004000
1992-12-30 00:00:00	2399.05	2482.26	2477.52	2397.86	5439100	311482000
1992-12-31 00:00:00	2487.38	2548.21	2493.56	2472.64	6036200	373115000
