date	open	high	close	low	volume	amount
1991-01-02 00:00:00	127.61	128.84	128.84	127.61	9100	59000
1991-01-03 00:00:00	128.84	130.14	130.14	128.84	14100	93000
1991-01-04 00:00:00	131.27	131.44	131.44	130.14	42000	261000
1991-01-07 00:00:00	131.99	132.06	132.06	131.45	21700	141000
1991-01-08 00:00:00	132.62	132.68	132.68	132.06	292600	1806000
1991-01-09 00:00:00	133.3	133.34	133.34	132.68	560300	3228000
1991-01-10 00:00:00	133.93	133.97	133.97	133.34	999000	5399000
1991-01-11 00:00:00	134.61	134.61	134.6	134.51	1332700	7115000
1991-01-14 00:00:00	134.11	135.19	134.67	134.11	1253000	6883000
1991-01-15 00:00:00	134.21	134.74	134.74	134.19	144600	1010000
1991-01-16 00:00:00	134.19	134.74	134.24	134.14	50900	270000
1991-01-17 00:00:00	133.67	134.25	134.25	133.65	65800	334000
1991-01-18 00:00:00	133.7	134.25	134.24	133.67	300400	1570000
1991-01-21 00:00:00	133.7	134.24	134.24	133.66	205100	1029000
1991-01-22 00:00:00	133.72	134.24	133.72	133.66	35400	180000
1991-01-23 00:00:00	133.17	133.72	133.17	133.14	109500	575000
1991-01-24 00:00:00	132.61	133.17	132.61	132.57	185700	917000
1991-01-25 00:00:00	132.05	132.07	132.05	132.03	344700	1722000
1991-01-28 00:00:00	131.46	131.55	131.46	131.46	510700	2565000
1991-01-29 00:00:00	130.95	130.97	130.95	130.95	138700	710000
1991-01-30 00:00:00	130.44	130.95	130.44	130.41	52700	260000
1991-01-31 00:00:00	129.93	130.46	129.97	129.93	51000	244000
1991-02-01 00:00:00	129.5	129.97	129.51	129.45	34500	140000
1991-02-04 00:00:00	129.05	129.58	129.05	129.05	55300	273000
1991-02-05 00:00:00	128.56	128.58	128.58	128.53	856200	4250000
1991-02-06 00:00:00	129.13	129.15	129.14	128.06	664100	3847000
1991-02-07 00:00:00	129.74	129.79	129.79	129.14	213300	1504000
1991-02-08 00:00:00	130.36	130.39	130.38	129.79	123400	879000
1991-02-11 00:00:00	130.92	130.97	130.97	130.39	931700	4834000
1991-02-12 00:00:00	131.54	131.56	131.35	130.97	377400	1986000
1991-02-13 00:00:00	131.93	131.93	131.92	131.35	115200	673000
1991-02-14 00:00:00	132.53	132.53	132.53	132.3	362400	1883000
1991-02-19 00:00:00	133.12	133.14	133.13	133.08	174800	1216000
1991-02-20 00:00:00	133.63	133.67	133.67	133.13	87600	520000
1991-02-21 00:00:00	134.24	134.28	134.28	133.67	322000	1771000
1991-02-22 00:00:00	134.85	134.87	134.87	134.28	342700	2003000
1991-02-25 00:00:00	134.37	134.87	134.4	134.33	81000	621000
1991-02-26 00:00:00	133.9	134.44	133.93	133.9	109400	2545000
1991-02-27 00:00:00	133.44	133.98	133.47	133.44	21400	141000
1991-02-28 00:00:00	132.99	133.52	133.01	132.98	225800	1187000
1991-03-01 00:00:00	132.53	132.53	132.53	132.47	712400	3777000
1991-03-04 00:00:00	132.09	132.09	131.99	131.98	251800	1418000
1991-03-05 00:00:00	131.42	131.99	131.46	131.41	98200	934000
1991-03-06 00:00:00	130.89	130.95	130.94	130.89	71900	1345000
1991-03-07 00:00:00	130.41	130.94	130.41	130.41	56800	427000
1991-03-08 00:00:00	129.84	130.41	129.89	129.84	93300	541000
1991-03-11 00:00:00	129.3	129.89	129.31	129.3	51400	299000
1991-03-12 00:00:00	128.73	129.31	128.77	128.73	95700	783000
1991-03-13 00:00:00	126.13	128.77	126.15	126.13	49800	418000
1991-03-14 00:00:00	125.61	126.15	125.63	125.61	32600	242000
1991-03-15 00:00:00	125.08	125.62	125.17	125.08	79000	403000
1991-03-18 00:00:00	124.7	125.17	124.71	124.69	125000	1210000
1991-03-19 00:00:00	124.23	124.71	124.22	124.22	89200	682000
1991-03-20 00:00:00	123.66	124.21	123.66	123.63	67800	433000
1991-03-21 00:00:00	123.14	123.66	123.12	123.12	15100	131000
1991-03-22 00:00:00	122.62	123.12	122.62	122.62	20700	120000
1991-03-25 00:00:00	122.12	122.62	122.12	122.1	44300	324000
1991-03-26 00:00:00	121.62	122.14	121.62	121.62	116400	709000
1991-03-27 00:00:00	121.12	121.64	121.12	121.12	66800	366000
1991-03-28 00:00:00	120.65	121.15	120.61	120.61	96100	505000
1991-03-29 00:00:00	120.16	120.61	120.19	120.11	218500	2186000
1991-04-01 00:00:00	120.69	120.73	120.73	119.68	1199900	5666000
1991-04-02 00:00:00	121.21	121.29	121.21	120.73	81600	387000
1991-04-03 00:00:00	121.71	121.71	121.71	121.21	206300	977000
1991-04-04 00:00:00	122.2	122.2	121.72	121.24	1051700	5045000
1991-04-05 00:00:00	121.07	121.73	121.54	121.03	1158900	6035000
1991-04-08 00:00:00	121.11	121.11	121.09	121.05	186200	1675000
1991-04-09 00:00:00	120.6	121.1	120.62	120.6	32000	297000
1991-04-10 00:00:00	120.15	120.62	120.16	120.09	46600	281000
1991-04-11 00:00:00	119.64	120.16	119.64	119.62	23900	576000
1991-04-12 00:00:00	119.2	119.65	119.21	119.15	39900	301000
1991-04-15 00:00:00	118.73	119.22	118.77	118.72	30100	386000
1991-04-16 00:00:00	118.36	118.77	118.34	118.34	10500	177000
1991-04-17 00:00:00	117.92	118.34	117.9	117.89	20100	259000
1991-04-18 00:00:00	117.45	117.93	117.45	117.45	17800	133000
1991-04-19 00:00:00	117.08	117.5	117.08	117.05	64600	424000
1991-04-22 00:00:00	116.63	117.08	116.63	116.58	43000	321000
1991-04-23 00:00:00	116.21	116.63	116.19	116.15	28200	264000
1991-04-24 00:00:00	115.7	116.19	115.79	115.7	14800	121000
1991-04-25 00:00:00	115.38	115.79	115.36	115.33	149500	998000
1991-04-26 00:00:00	116.31	116.31	115.56	114.52	1335400	5806000
1991-04-29 00:00:00	114.86	116.29	114.75	114.75	841100	3610000
1991-04-30 00:00:00	113.89	114.87	113.94	113.89	485000	2734000
1991-05-02 00:00:00	113.04	113.2	113.16	113.03	146500	1124000
1991-05-03 00:00:00	112.46	113.17	112.41	112.3	423000	2386000
1991-05-06 00:00:00	111.65	112.41	111.61	111.57	276400	1423000
1991-05-07 00:00:00	110.8	110.9	110.82	110.8	187500	907000
1991-05-08 00:00:00	110.16	110.82	110.03	110	42300	375000
1991-05-09 00:00:00	109.36	110.12	109.29	109.31	226600	1215000
1991-05-10 00:00:00	108.61	109.4	108.53	108.53	24900	313000
1991-05-13 00:00:00	107.88	107.88	107.84	107.74	23500	182000
1991-05-14 00:00:00	107.21	107.84	107.19	107.06	26700	185000
1991-05-15 00:00:00	106.56	106.6	106.57	106.42	39000	307000
1991-05-16 00:00:00	105.83	105.86	105.77	105.69	310800	1445000
1991-05-17 00:00:00	105.12	106.75	106.75	104.96	2019200	7633000
1991-05-20 00:00:00	107.76	107.82	107.82	106.71	86300	924000
1991-05-21 00:00:00	108.89	108.89	108.81	108.62	77100	1309000
1991-05-22 00:00:00	109.71	109.82	108.25	108.11	1867700	7967000
1991-05-23 00:00:00	107.52	109.16	109.08	107.35	560900	2770000
