date	open	high	close	low	volume	amount
2004-01-02 00:00:00	996.996	1021.568	1011.347	993.892	8064653	5742758967
2004-01-05 00:00:00	1008.279	1060.898	1060.801	1008.279	1446818000	10706463941
2004-01-06 00:00:00	1059.141	1086.694	1075.656	1059.095	1699133400	12416997345
2004-01-07 00:00:00	1075.562	1095.841	1086.303	1070.98	1372941900	10352534788
2004-01-08 00:00:00	1087.68	1108.291	1102.662	1082.509	1078042700	8188926758
2004-01-09 00:00:00	1105.77	1115.461	1081.785	1079.072	1346744200	10548445392
2004-01-12 00:00:00	1081.807	1117.505	1116.799	1079.773	1023394300	8376568721
2004-01-13 00:00:00	1120.149	1123.656	1102.341	1089.633	983718900	7989281144
2004-01-14 00:00:00	1101.445	1101.666	1079.72	1076.869	712049900	5343577668
2004-01-15 00:00:00	1078.533	1088.67	1073.977	1070.727	617920700	4755875010
2004-01-16 00:00:00	1076.636	1087.817	1083.652	1067.847	717416700	5520318130
2004-01-29 00:00:00	1086.657	1101.027	1100.604	1084.455	579123000	4529581998
2004-01-30 00:00:00	1102.17	1103.699	1067.553	1066.445	776111800	5943973870
2004-02-02 00:00:00	1107.49	1116.314	1091.729	1069.967	1543292200	11668205473
2004-02-03 00:00:00	1091.865	1103.244	1102.954	1084.391	841110700	6827915398
2004-02-04 00:00:00	1104.74	1130.139	1128.443	1104.74	1053499000	8915089429
2004-02-05 00:00:00	1135.616	1136.423	1127.897	1118.168	977431400	8521830200
2004-02-06 00:00:00	1125.488	1139.088	1122.084	1108.909	1114033700	9086959709
2004-02-09 00:00:00	1122.285	1134.91	1134.611	1122.275	859830500	7038850173
2004-02-10 00:00:00	1137.717	1141.994	1120.961	1116.929	866278000	7084279413
2004-02-11 00:00:00	1121.807	1123.769	1110.061	1100.237	924632000	7161101296
2004-02-12 00:00:00	1110.835	1122.482	1094.112	1092.293	958159700	7735862225
2004-02-13 00:00:00	1094.002	1105.819	1096.362	1088.859	690482100	5758474874
2004-02-16 00:00:00	1098.858	1124.355	1123.748	1098.858	762341000	6197794454
2004-02-17 00:00:00	1127.098	1132.714	1123.618	1121.277	881589700	7856931164
2004-02-18 00:00:00	1123.701	1136.532	1129.275	1119.628	809371100	7208809235
2004-02-19 00:00:00	1130.396	1138.082	1122.38	1119.669	713080500	6217181258
2004-02-20 00:00:00	1122.93	1125.372	1124.661	1112.944	598875900	5258601253
2004-02-23 00:00:00	1126.231	1129.52	1093.137	1092.014	880250900	7258275895
2004-02-24 00:00:00	1090.25	1095.937	1093.102	1072.329	844938200	6881090367
2004-02-25 00:00:00	1094.431	1104.349	1070.362	1067.127	806405500	6373129920
2004-02-26 00:00:00	1068.125	1080.232	1079.897	1061.197	810089000	6041586122
2004-02-27 00:00:00	1081.715	1090.892	1088.725	1079.934	729306900	5654382402
2004-03-01 00:00:00	1089.653	1095.233	1094.242	1076.076	644171500	5297533595
2004-03-02 00:00:00	1096.105	1099.714	1093.391	1086.724	557731800	4608231808
2004-03-03 00:00:00	1093.358	1093.742	1072.639	1067.944	521481900	4177177058
2004-03-04 00:00:00	1070.9	1079.269	1078.348	1061.888	481043300	3854363357
2004-03-05 00:00:00	1080.338	1083.14	1071.581	1070.302	336502700	2754915383
2004-03-08 00:00:00	1070.114	1075.748	1057.102	1056.044	459984900	3706593742
2004-03-09 00:00:00	1057.358	1075.22	1061.159	1056.883	691802100	4876685815
2004-03-10 00:00:00	1062.976	1091.346	1091.097	1062.976	611397300	4768362429
2004-03-11 00:00:00	1092.741	1102.221	1095.564	1086.547	576179100	4817175725
2004-03-12 00:00:00	1096.348	1102.126	1099.081	1088.441	523609700	4158684024
2004-03-15 00:00:00	1100.404	1134.283	1131.675	1100.149	1025206900	8500648458
2004-03-16 00:00:00	1136.273	1139.486	1135.571	1127.851	732935900	6223977129
2004-03-17 00:00:00	1136.453	1139.276	1135.167	1124.6	548980200	4842844317
2004-03-18 00:00:00	1134.926	1141.809	1111.849	1110.318	686980500	5785905281
2004-03-19 00:00:00	1110.442	1130.264	1129.775	1107.103	588599400	4782877132
2004-03-22 00:00:00	1130.868	1141.812	1134.787	1126.193	509368600	4319534599
2004-03-23 00:00:00	1133.993	1134.126	1121.332	1115.67	558753500	4644463952
2004-03-24 00:00:00	1120.206	1125.06	1115.512	1109.334	480013900	4213864128
2004-03-25 00:00:00	1114.748	1126.187	1115.239	1108.179	460921600	3777134579
2004-03-26 00:00:00	1115.493	1118.724	1112.782	1105.554	539454700	4629500173
2004-03-29 00:00:00	1112.276	1115.054	1101.659	1100.428	533627000	4156404720
2004-03-30 00:00:00	1100.799	1106.01	1101.271	1093.119	415867700	3465947282
2004-03-31 00:00:00	1102.286	1113.737	1108.54	1097.868	424786000	3468943518
2004-04-01 00:00:00	1109.72	1124.254	1123.435	1108.914	468270700	3975839852
2004-04-02 00:00:00	1125.361	1133.437	1127.805	1122.642	578895400	4954578188
2004-04-05 00:00:00	1128.506	1129.815	1118.273	1112.291	625974900	5142214408
2004-04-06 00:00:00	1117.886	1124.017	1123.856	1106.6	554598000	4525595373
2004-04-07 00:00:00	1124.251	1125.63	1117.44	1116.128	467449900	4104683825
2004-04-08 00:00:00	1117.117	1118.475	1112.839	1109.779	575873600	4997167504
2004-04-09 00:00:00	1113.72	1119.148	1088.157	1083.332	692196600	5577014949
2004-04-12 00:00:00	1082.449	1087.479	1080.08	1071.116	502117400	3920294084
2004-04-13 00:00:00	1081.053	1087.322	1072.726	1070.843	495885300	3738541002
2004-04-14 00:00:00	1072.199	1074.627	1065.682	1052.917	483803700	3806044083
2004-04-15 00:00:00	1066.18	1072.238	1055.889	1053.078	360120300	2762241150
2004-04-16 00:00:00	1056.795	1071.551	1071.228	1049.025	443763700	3409113103
2004-04-19 00:00:00	1072.499	1073.398	1054.738	1052.502	407868300	2964938216
2004-04-20 00:00:00	1053.437	1059.417	1052.244	1045.205	339388700	2559575773
2004-04-21 00:00:00	1053.377	1061.653	1043.533	1040.373	449280400	3406300979
2004-04-22 00:00:00	1042.47	1055.21	1050.757	1039.351	413564600	3094117948
2004-04-23 00:00:00	1048.233	1048.268	1034.409	1032.868	323634900	2428809078
2004-04-26 00:00:00	1034.044	1041.591	1038.999	1030.058	250798500	1895935759
2004-04-27 00:00:00	1040.915	1045.245	1031.217	1027.613	359931600	2718657863
2004-04-28 00:00:00	1028.458	1034.912	1029.806	1015.867	373342800	2926455856
2004-04-29 00:00:00	1028.585	1037.751	1016.513	1015.497	481146900	3833891295
2004-04-30 00:00:00	1017.641	1029.62	1025.954	1011.209	478189600	3631128478
2004-05-10 00:00:00	1028.457	1031.017	996.164	993.643	279728500	2017385657
2004-05-11 00:00:00	994.055	1006.166	1003.898	989.314	213318500	1583534920
2004-05-12 00:00:00	1004.796	1025.413	1025.02	1001.967	320194100	2256198839
2004-05-13 00:00:00	1026.669	1026.817	1020.998	1016.249	210518100	1611706388
2004-05-14 00:00:00	1020.902	1021.308	997.947	994.952	267589800	1859103878
2004-05-17 00:00:00	993.14	999.452	981.737	980.672	297570400	2112824131
2004-05-18 00:00:00	978.299	989.497	989.207	966.061	522288100	3990088878
2004-05-19 00:00:00	989.866	1001.896	988.922	981.121	385234400	2707214720
2004-05-20 00:00:00	988.989	1000.274	985.931	981.279	261329500	1916713817
2004-05-21 00:00:00	985.928	995.179	994.45	985.136	258370200	1798512030
2004-05-24 00:00:00	995.075	997.722	991.847	989.207	205245700	1540019063
2004-05-25 00:00:00	991.774	991.998	978.595	977.222	231180000	1642335890
2004-05-26 00:00:00	976.523	986.94	984.998	972.408	177462400	1280284170
2004-05-27 00:00:00	984.581	1006.686	1003.286	977.728	401493200	2728369357
2004-05-28 00:00:00	1003.931	1005.88	995.637	994.412	210253300	1485279799
2004-05-31 00:00:00	995.834	1003.76	1001.194	994.683	178767300	1243435743
2004-06-01 00:00:00	1000.277	1014.212	1014.174	999.332	290410200	2269399926
2004-06-02 00:00:00	1014.309	1014.713	1001.687	999.221	265661800	1929636378
2004-06-03 00:00:00	1000.998	1001.136	986.446	985.104	208833400	1542200333
2004-06-04 00:00:00	985.548	992.033	986.225	981.615	209080200	1490411261
2004-06-07 00:00:00	984.036	984.084	973.22	967.639	216327100	1456315548
2004-06-08 00:00:00	971.027	974.648	954.77	952.842	329036000	2191539097
2004-06-09 00:00:00	952.189	956.681	941.304	938.961	309236100	2182544126
2004-06-10 00:00:00	939.497	951.348	944.254	936.641	285158500	1976829929
2004-06-11 00:00:00	947.5	961.57	942.862	941.545	294890700	1948677757
2004-06-14 00:00:00	941.039	941.039	924.594	919.529	289100000	1871260637
2004-06-15 00:00:00	922.931	948.28	942.679	919.959	305725500	2012642986
2004-06-16 00:00:00	943.362	958.997	947.163	933.48	336261100	2174803698
2004-06-17 00:00:00	946.559	948.365	926.036	924.791	259071100	1730966541
2004-06-18 00:00:00	922.342	922.342	910.187	899.268	357202700	2423699639
2004-06-21 00:00:00	904.953	913.912	909.046	899.215	212560000	1377606469
2004-06-22 00:00:00	908.856	924.617	918.798	905.941	250321300	1619832423
2004-06-23 00:00:00	918.433	918.433	912.853	905.414	222728300	1390556925
2004-06-24 00:00:00	911.364	918.322	906.417	905.002	231160600	1452108249
2004-06-25 00:00:00	904.475	912.883	891.79	890.222	244864800	1529802288
2004-06-28 00:00:00	887.16	892.581	883.755	880.53	224605300	1344801499
2004-06-29 00:00:00	885.062	901.389	901.048	877.324	313965900	1837818791
2004-06-30 00:00:00	900.342	907.373	897.707	894.19	270063800	1597220086
2004-07-01 00:00:00	896.378	927.623	925.001	896.012	446007100	2891951000
2004-07-02 00:00:00	924.081	931.416	926.617	917.039	316089200	2032093065
2004-07-05 00:00:00	925.369	928.747	928.666	919.002	330734900	2111429211
2004-07-06 00:00:00	928.763	944.287	931.883	928.386	422602500	2620930339
2004-07-07 00:00:00	930.684	930.739	923.864	921.237	211908500	1355974934
2004-07-08 00:00:00	922.633	927.372	927.035	917.47	207932700	1223529965
2004-07-09 00:00:00	927.22	936.921	923.202	922.276	225625300	1465359315
2004-07-12 00:00:00	919.786	919.786	904.553	901.518	252834300	1611869365
2004-07-13 00:00:00	902.27	909.93	906.966	898.076	211886700	1347094435
2004-07-14 00:00:00	907.517	914.708	912.191	897.232	305008000	1875739815
2004-07-15 00:00:00	912.924	926.25	925.678	909.654	455494300	3066440290
2004-07-16 00:00:00	927.402	948.848	946.178	926.434	837148900	5033078400
2004-07-19 00:00:00	946.339	954.162	947.424	938.688	425124800	2691093108
2004-07-20 00:00:00	945.73	946.013	939.225	934.725	371586900	2443010167
2004-07-21 00:00:00	937.452	943.11	940.508	932.283	232650800	1564224863
2004-07-22 00:00:00	940.377	941.756	913.138	910.211	483267500	3174565344
2004-07-23 00:00:00	910.208	915.945	915.043	901.757	439159100	2693614747
2004-07-26 00:00:00	910.306	914.244	903.751	899.637	262617500	1605693313
2004-07-27 00:00:00	902.902	909.436	903.321	896.237	295693800	1838285179
2004-07-28 00:00:00	904.29	914.042	906.054	891.723	352455100	2092747447
2004-07-29 00:00:00	905.672	918.858	918.792	905.538	406601200	2257106083
2004-07-30 00:00:00	919.942	920.523	906.265	905.629	320130000	1906124568
2004-08-02 00:00:00	901.812	905.902	900.018	897.613	199649300	1368181415
2004-08-03 00:00:00	898.489	905.3	893.301	891.757	233314600	1636258738
2004-08-04 00:00:00	893.06	938.235	923.019	888.793	767183500	4394513358
2004-08-05 00:00:00	919.839	929.258	909.077	907.695	440387400	2575705867
