date	open	high	close	low	volume	amount
2006-12-27 00:00:00	2468.842	2494.252	2477.937	2464.135	171265221	2129865269
2006-12-28 00:00:00	2478.915	2487.712	2443.685	2423.616	191825246	2432342484
2006-12-29 00:00:00	2448.263	2508.855	2495.75	2447.2	185940213	2415755308
2007-01-04 00:00:00	2511.61	2537.708	2477.936	2474.444	223891376	2742663676
2007-01-05 00:00:00	2474.257	2560.565	2559.179	2465.627	191899520	2350053819
2007-01-08 00:00:00	2565.493	2617.341	2617.341	2564.369	249652591	3042238364
2007-01-09 00:00:00	2626.812	2658.5	2645.413	2615.566	269119955	3296565916
2007-01-10 00:00:00	2650.884	2691.957	2691.957	2630.972	289917695	3388067806
2007-01-11 00:00:00	2694.555	2763.835	2710.245	2680.179	339047249	4029343763
2007-01-12 00:00:00	2697.088	2732.862	2642.915	2638.848	260103277	3178733718
2007-01-15 00:00:00	2640.138	2789.042	2788.162	2640.138	235333341	3004562408
2007-01-16 00:00:00	2802.862	2912.945	2912.615	2798.682	312257559	3950065573
2007-01-17 00:00:00	2920.064	3017.639	2901.133	2816.043	398245218	5019763907
2007-01-18 00:00:00	2897.832	3019.212	3016.534	2887.105	339266034	4118199202
2007-01-19 00:00:00	3032.499	3164.139	3163.434	3032.499	415349106	5208858835
2007-01-22 00:00:00	3225.062	3336.746	3336.231	3217.485	435453051	5623835400
2007-01-23 00:00:00	3345.941	3359.256	3265.781	3202.554	367080032	4939796437
2007-01-24 00:00:00	3253.435	3305.735	3295.219	3202.038	296050278	3979432444
2007-01-25 00:00:00	3272.39	3272.39	3161.82	3155.073	305768995	4126511680
2007-01-26 00:00:00	3112.566	3190.937	3170.801	3013.121	252753849	3348708228
2007-01-29 00:00:00	3167.112	3232.549	3219.129	3155.397	271120588	3474117168
2007-01-30 00:00:00	3230.072	3290.836	3268.626	3207.98	264701273	3519734866
2007-01-31 00:00:00	3260.397	3278.573	3115.508	3074.186	267471206	3618807080
2007-02-01 00:00:00	3094.097	3174.666	3167.756	3049.887	217594807	2940523423
2007-02-02 00:00:00	3162.052	3175.416	3123.302	3112.91	188682324	2638167728
2007-02-05 00:00:00	3105.708	3137.224	3110.764	3070.846	158122079	2097675553
2007-02-06 00:00:00	3094.416	3115.248	3115.248	3026.054	182065752	2620662359
2007-02-07 00:00:00	3117.265	3163.126	3132.304	3108.215	199279098	2639923154
2007-02-08 00:00:00	3135.803	3154.178	3154.178	3113.66	204872692	2585670906
2007-02-09 00:00:00	3149.363	3170.038	3160.815	3134.89	173540059	2253131825
2007-02-12 00:00:00	3161.573	3258.909	3257.636	3150.648	215532556	2706409067
2007-02-13 00:00:00	3267.197	3300.406	3300.406	3250.004	214982708	2704266404
2007-02-14 00:00:00	3303.247	3347.973	3341.433	3298.072	257859618	3184461086
2007-02-15 00:00:00	3345.898	3418.777	3414.756	3345.898	273506043	3601208356
2007-02-16 00:00:00	3433.669	3474.31	3435.498	3414.681	294536489	3819454615
2007-02-26 00:00:00	3435.853	3464.66	3464.66	3398.119	296893167	3835407269
2007-02-27 00:00:00	3462.174	3464.065	3139.107	3137.367	415886068	5364205470
2007-02-28 00:00:00	3121.709	3219.409	3215.032	3116.102	312695783	4001009827
2007-03-01 00:00:00	3228.995	3228.995	3139.165	3096.898	324779641	4048396642
2007-03-02 00:00:00	3143.005	3216.669	3195.723	3143.005	246386914	2955887874
2007-03-05 00:00:00	3200.532	3250.261	3207.995	3128.245	297213667	3552513812
2007-03-06 00:00:00	3199.573	3243.518	3232.528	3174.554	197368476	2456122400
2007-03-07 00:00:00	3237.139	3343.781	3338.197	3237.139	207446324	2765488846
2007-03-08 00:00:00	3346.079	3399.853	3399.853	3318.916	239064635	3187118223
2007-03-09 00:00:00	3402.32	3412.592	3371.5	3352.057	261829159	3547881883
2007-03-12 00:00:00	3385.366	3421.37	3408.052	3345.325	282867384	3709118873
2007-03-13 00:00:00	3411.425	3418.294	3406.635	3385.696	275157125	3741599931
2007-03-14 00:00:00	3384.745	3403.512	3382.127	3294.224	307090506	4216822926
